gene_id	gene_name	ZFIN.ID	Description
ENSDARG00000012389	adar	https://zfin.org/ZDB-GENE-000616-5	"adenosine deaminase, RNA-specific [Source:ZFIN;Acc:ZDB-GENE-000616-5]"
ENSDARG00000077532	pign	https://zfin.org/ZDB-GENE-080204-114	"phosphatidylinositol glycan anchor biosynthesis, class N [Source:ZFIN;Acc:ZDB-GENE-080204-114]"
ENSDARG00000062897	tnksb	https://zfin.org/ZDB-GENE-030131-4865	"tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase b [Source:ZFIN;Acc:ZDB-GENE-030131-4865]"
ENSDARG00000028000	pfkpa	https://zfin.org/ZDB-GENE-091112-22	"phosphofructokinase, platelet a [Source:ZFIN;Acc:ZDB-GENE-091112-22]"
ENSDARG00000104244	twsg1a	https://zfin.org/ZDB-GENE-010509-2	twisted gastrulation BMP signaling modulator 1a [Source:ZFIN;Acc:ZDB-GENE-010509-2]
ENSDARG00000076307	si:zfos-2070c2.3	https://zfin.org/ZDB-GENE-091204-413	si:zfos-2070c2.3 [Source:ZFIN;Acc:ZDB-GENE-091204-413]
ENSDARG00000028661	cntfr	https://zfin.org/ZDB-GENE-030616-82	ciliary neurotrophic factor receptor [Source:ZFIN;Acc:ZDB-GENE-030616-82]
ENSDARG00000024895	fam50a	https://zfin.org/ZDB-GENE-050417-110	"family with sequence similarity 50, member A [Source:ZFIN;Acc:ZDB-GENE-050417-110]"
ENSDARG00000088889	si:dkey-108k21.14	https://zfin.org/ZDB-GENE-131121-10	si:dkey-108k21.14 [Source:ZFIN;Acc:ZDB-GENE-131121-10]
ENSDARG00000019782	impg2a	https://zfin.org/ZDB-GENE-140106-217	interphotoreceptor matrix proteoglycan 2a [Source:ZFIN;Acc:ZDB-GENE-140106-217]
ENSDARG00000043211	ripk4	https://zfin.org/ZDB-GENE-040426-2042	receptor-interacting serine-threonine kinase 4 [Source:ZFIN;Acc:ZDB-GENE-040426-2042]
ENSDARG00000016570	prlra	https://zfin.org/ZDB-GENE-080103-2	prolactin receptor a [Source:ZFIN;Acc:ZDB-GENE-080103-2]
ENSDARG00000062152	chaf1a	https://zfin.org/ZDB-GENE-030131-5366	"chromatin assembly factor 1, subunit A (p150) [Source:ZFIN;Acc:ZDB-GENE-030131-5366]"
ENSDARG00000092798	ppib	https://zfin.org/ZDB-GENE-040426-1955	peptidylprolyl isomerase B (cyclophilin B) [Source:ZFIN;Acc:ZDB-GENE-040426-1955]
ENSDARG00000092448	si:dkey-220o10.1	https://zfin.org/ZDB-GENE-060531-108	si:dkey-220o10.1 [Source:ZFIN;Acc:ZDB-GENE-060531-108]
ENSDARG00000088898	caln1	https://zfin.org/ZDB-GENE-130313-1	calneuron 1 [Source:ZFIN;Acc:ZDB-GENE-130313-1]
ENSDARG00000011740	u2af2b	https://zfin.org/ZDB-GENE-040426-1881	U2 small nuclear RNA auxiliary factor 2b [Source:ZFIN;Acc:ZDB-GENE-040426-1881]
ENSDARG00000033029	pkd1b	https://zfin.org/ZDB-GENE-100707-2	polycystic kidney disease 1b [Source:ZFIN;Acc:ZDB-GENE-100707-2]
ENSDARG00000094627	si:dkey-148f10.4	https://zfin.org/ZDB-GENE-060503-292	si:dkey-148f10.4 [Source:ZFIN;Acc:ZDB-GENE-060503-292]
ENSDARG00000078455	best4	https://zfin.org/ZDB-GENE-070912-6	bestrophin 4 [Source:ZFIN;Acc:ZDB-GENE-070912-6]
ENSDARG00000018321	lbx1a	https://zfin.org/ZDB-GENE-040724-40	ladybird homeobox 1a [Source:ZFIN;Acc:ZDB-GENE-040724-40]
ENSDARG00000070916	dnajc27	https://zfin.org/ZDB-GENE-081022-93	"DnaJ (Hsp40) homolog, subfamily C, member 27 [Source:ZFIN;Acc:ZDB-GENE-081022-93]"
ENSDARG00000003841	usb1	https://zfin.org/ZDB-GENE-040801-197	U6 snRNA biogenesis 1 [Source:ZFIN;Acc:ZDB-GENE-040801-197]
ENSDARG00000096845	si:dkey-148c4.3	https://zfin.org/ZDB-GENE-131127-48	si:dkey-148c4.3 [Source:ZFIN;Acc:ZDB-GENE-131127-48]
ENSDARG00000094823	si:ch211-229i14.1	https://zfin.org/ZDB-GENE-070705-122	si:ch211-229i14.1 [Source:ZFIN;Acc:ZDB-GENE-070705-122]
ENSDARG00000010083	rbfox3a	https://zfin.org/ZDB-GENE-111213-1	"RNA binding protein, fox-1 homolog (C. elegans) 3a [Source:ZFIN;Acc:ZDB-GENE-111213-1]"
ENSDARG00000036774	rgs12b	https://zfin.org/ZDB-GENE-031006-13	regulator of G-protein signaling 12b [Source:ZFIN;Acc:ZDB-GENE-031006-13]
ENSDARG00000092740	si:ch211-57m13.7	https://zfin.org/ZDB-GENE-110411-107	si:ch211-57m13.7 [Source:ZFIN;Acc:ZDB-GENE-110411-107]
ENSDARG00000026149	slc46a1	https://zfin.org/ZDB-GENE-040426-1012	"solute carrier family 46 (folate transporter), member 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1012]"
ENSDARG00000045541	gcc1	https://zfin.org/ZDB-GENE-040801-118	GRIP and coiled-coil domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-040801-118]
ENSDARG00000093030	si:dkey-220o10.3	https://zfin.org/ZDB-GENE-061207-57	si:dkey-220o10.3 [Source:ZFIN;Acc:ZDB-GENE-061207-57]
ENSDARG00000034801	mylka	https://zfin.org/ZDB-GENE-030131-8207	"myosin, light chain kinase a [Source:ZFIN;Acc:ZDB-GENE-030131-8207]"
ENSDARG00000099295	si:dkey-57c15.11	https://zfin.org/ZDB-GENE-141222-47	si:dkey-57c15.11 [Source:ZFIN;Acc:ZDB-GENE-141222-47]
ENSDARG00000070852	zgc:195077	https://zfin.org/ZDB-GENE-080724-9	zgc:195077 [Source:ZFIN;Acc:ZDB-GENE-080724-9]
ENSDARG00000003046	sorbs2a	https://zfin.org/ZDB-GENE-070308-2	sorbin and SH3 domain containing 2a [Source:ZFIN;Acc:ZDB-GENE-070308-2]
ENSDARG00000036999	DISP3	https://zfin.org/ZDB-GENE-081104-407	si:dkey-32e23.6 [Source:ZFIN;Acc:ZDB-GENE-081104-407]
ENSDARG00000020544	rem1	https://zfin.org/ZDB-GENE-040317-1	RAS (RAD and GEM)-like GTP-binding 1 [Source:ZFIN;Acc:ZDB-GENE-040317-1]
ENSDARG00000094644	si:dkey-68l7.2	https://zfin.org/ZDB-GENE-090312-101	si:dkey-68l7.2 [Source:ZFIN;Acc:ZDB-GENE-090312-101]
ENSDARG00000004537	kmt2a	https://zfin.org/ZDB-GENE-080521-3	lysine (K)-specific methyltransferase 2A [Source:ZFIN;Acc:ZDB-GENE-080521-3]
ENSDARG00000068941	zgc:113983	https://zfin.org/ZDB-GENE-050626-58	zgc:113983 [Source:ZFIN;Acc:ZDB-GENE-050626-58]
ENSDARG00000070850	si:ch211-282j17.10	https://zfin.org/ZDB-GENE-041210-283	si:ch211-282j17.10 [Source:ZFIN;Acc:ZDB-GENE-041210-283]
ENSDARG00000075737	A2ML1 (1 of many)	https://zfin.org/ZDB-GENE-070720-15	zgc:165518 [Source:ZFIN;Acc:ZDB-GENE-070720-15]
ENSDARG00000101476	si:dkey-65j4.2	https://zfin.org/ZDB-GENE-141219-43	si:dkey-65j4.2 [Source:ZFIN;Acc:ZDB-GENE-141219-43]
ENSDARG00000010018	qki2	https://zfin.org/ZDB-GENE-040426-1462	"QKI, KH domain containing, RNA binding 2 [Source:ZFIN;Acc:ZDB-GENE-040426-1462]"
ENSDARG00000096795	si:dkey-20j3.4	https://zfin.org/ZDB-GENE-130603-57	si:dkey-20j3.4 [Source:ZFIN;Acc:ZDB-GENE-130603-57]
ENSDARG00000061622	kcng3	https://zfin.org/ZDB-GENE-111111-9	"potassium voltage-gated channel, subfamily G, member 3 [Source:ZFIN;Acc:ZDB-GENE-111111-9]"
ENSDARG00000010610	sarm1	https://zfin.org/ZDB-GENE-040219-1	sterile alpha and TIR motif containing 1 [Source:ZFIN;Acc:ZDB-GENE-040219-1]
ENSDARG00000003487	nup93	https://zfin.org/ZDB-GENE-990415-46	nucleoporin 93 [Source:ZFIN;Acc:ZDB-GENE-990415-46]
ENSDARG00000088878	c1qtnf1	https://zfin.org/ZDB-GENE-050417-427	C1q and tumor necrosis factor related protein 1 [Source:ZFIN;Acc:ZDB-GENE-050417-427]
ENSDARG00000054907	cox7a3	https://zfin.org/ZDB-GENE-030131-7691	cytochrome c oxidase subunit VIIa polypeptide 3 [Source:ZFIN;Acc:ZDB-GENE-030131-7691]
ENSDARG00000104093	mchr1a	https://zfin.org/ZDB-GENE-030502-4	melanin-concentrating hormone receptor 1a [Source:ZFIN;Acc:ZDB-GENE-030502-4]
ENSDARG00000044155	mafaa	https://zfin.org/ZDB-GENE-010605-3	v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog Aa [Source:ZFIN;Acc:ZDB-GENE-010605-3]
ENSDARG00000057652	dbpb	https://zfin.org/ZDB-GENE-100922-6	D site albumin promoter binding protein b [Source:ZFIN;Acc:ZDB-GENE-100922-6]
ENSDARG00000099441	cbx4	https://zfin.org/ZDB-GENE-040329-2	"chromobox homolog 4 (Pc class homolog, Drosophila) [Source:ZFIN;Acc:ZDB-GENE-040329-2]"
ENSDARG00000051775	zgc:110434.2	https://zfin.org/ZDB-GENE-050522-93	zgc:110434 [Source:ZFIN;Acc:ZDB-GENE-050522-93]
ENSDARG00000003382	cwc25	https://zfin.org/ZDB-GENE-040426-2817	CWC25 spliceosome-associated protein homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-040426-2817]
ENSDARG00000025505	si:ch73-335d12.2	https://zfin.org/ZDB-GENE-060503-423	si:ch73-335d12.2 [Source:ZFIN;Acc:ZDB-GENE-060503-423]
ENSDARG00000097606	tmem82	https://zfin.org/ZDB-GENE-131127-584	transmembrane protein 82 [Source:ZFIN;Acc:ZDB-GENE-131127-584]
ENSDARG00000086214	ntrk3b	https://zfin.org/ZDB-GENE-010126-4	"neurotrophic tyrosine kinase, receptor, type 3b [Source:ZFIN;Acc:ZDB-GENE-010126-4]"
ENSDARG00000052263	rab1aa	https://zfin.org/ZDB-GENE-090312-110	"RAB1A, member RAS oncogene family a [Source:ZFIN;Acc:ZDB-GENE-090312-110]"
ENSDARG00000094126	si:ch211-202c21.7	https://zfin.org/ZDB-GENE-081031-16	si:ch211-202c21.7 [Source:ZFIN;Acc:ZDB-GENE-081031-16]
ENSDARG00000086317	si:ch211-67e16.4	https://zfin.org/ZDB-GENE-070912-311	si:ch211-67e16.4 [Source:ZFIN;Acc:ZDB-GENE-070912-311]
ENSDARG00000003961	parp3	https://zfin.org/ZDB-GENE-030131-7435	"poly (ADP-ribose) polymerase family, member 3 [Source:ZFIN;Acc:ZDB-GENE-030131-7435]"
ENSDARG00000042562	allc	https://zfin.org/ZDB-GENE-040718-471	allantoicase [Source:ZFIN;Acc:ZDB-GENE-040718-471]
ENSDARG00000061718	znf704	https://zfin.org/ZDB-GENE-060503-775	zinc finger protein 704 [Source:ZFIN;Acc:ZDB-GENE-060503-775]
ENSDARG00000099258	vps52	https://zfin.org/ZDB-GENE-010430-2	vacuolar protein sorting 52 homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-010430-2]
ENSDARG00000095326	si:dkey-88n24.3	https://zfin.org/ZDB-GENE-041014-89	si:dkey-88n24.3 [Source:ZFIN;Acc:ZDB-GENE-041014-89]
ENSDARG00000040925	wnt10b	https://zfin.org/ZDB-GENE-980526-524	"wingless-type MMTV integration site family, member 10b [Source:ZFIN;Acc:ZDB-GENE-980526-524]"
ENSDARG00000061566	slc7a3b	https://zfin.org/ZDB-GENE-120813-6	"solute carrier family 7 (cationic amino acid transporter, y+ system), member 3b [Source:ZFIN;Acc:ZDB-GENE-120813-6]"
ENSDARG00000090461	si:ch211-197f20.1	https://zfin.org/ZDB-GENE-081103-44	si:ch211-197f20.1 [Source:ZFIN;Acc:ZDB-GENE-081103-44]
ENSDARG00000054418	ssuh2.2	https://zfin.org/ZDB-GENE-060421-4694	"ssu-2 homolog, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-060421-4694]"
ENSDARG00000034330	si:dkey-88n24.7	https://zfin.org/ZDB-GENE-041014-91	si:dkey-88n24.7 [Source:ZFIN;Acc:ZDB-GENE-041014-91]
ENSDARG00000097461	si:dkey-31b16.15	https://zfin.org/ZDB-GENE-131121-487	si:dkey-31b16.15 [Source:ZFIN;Acc:ZDB-GENE-131121-487]
ENSDARG00000031015	dtna	https://zfin.org/ZDB-GENE-070117-2	"dystrobrevin, alpha [Source:ZFIN;Acc:ZDB-GENE-070117-2]"
ENSDARG00000070453	gch1	https://zfin.org/ZDB-GENE-070720-5	GTP cyclohydrolase 1 [Source:ZFIN;Acc:ZDB-GENE-070720-5]
ENSDARG00000096704	si:dkey-11c5.12	https://zfin.org/ZDB-GENE-130603-1	si:dkey-11c5.12 [Source:ZFIN;Acc:ZDB-GENE-130603-1]
ENSDARG00000076050	TMEM255B	https://zfin.org/ZDB-GENE-081031-12	si:dkey-283j8.1 [Source:ZFIN;Acc:ZDB-GENE-081031-12]
ENSDARG00000008019	mxg	https://zfin.org/ZDB-GENE-030721-10	myxovirus (influenza virus) resistance G [Source:ZFIN;Acc:ZDB-GENE-030721-10]
ENSDARG00000067608	zswim7	https://zfin.org/ZDB-GENE-030131-4255	"zinc finger, SWIM-type containing 7 [Source:ZFIN;Acc:ZDB-GENE-030131-4255]"
ENSDARG00000074851	s1pr4	https://zfin.org/ZDB-GENE-050506-8	sphingosine-1-phosphate receptor 4 [Source:ZFIN;Acc:ZDB-GENE-050506-8]
ENSDARG00000011605	dennd6b	https://zfin.org/ZDB-GENE-030131-9382	DENN/MADD domain containing 6B [Source:ZFIN;Acc:ZDB-GENE-030131-9382]
ENSDARG00000076052	sez6l2	https://zfin.org/ZDB-GENE-091204-189	seizure related 6 homolog (mouse)-like 2 [Source:ZFIN;Acc:ZDB-GENE-091204-189]
ENSDARG00000102522	si:dkey-161l11.74	https://zfin.org/ZDB-GENE-141212-129	si:dkey-161l11.74 [Source:ZFIN;Acc:ZDB-GENE-141212-129]
ENSDARG00000042627	nhsl1b	https://zfin.org/ZDB-GENE-040910-1	NHS-like 1b [Source:ZFIN;Acc:ZDB-GENE-040910-1]
ENSDARG00000003217	urb2	https://zfin.org/ZDB-GENE-030131-2621	URB2 ribosome biogenesis 2 homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-030131-2621]
ENSDARG00000098225	olfcg7	https://zfin.org/ZDB-GENE-081029-5	"olfactory receptor C family, g7 [Source:ZFIN;Acc:ZDB-GENE-081029-5]"
ENSDARG00000091095	si:dkey-88n24.8	https://zfin.org/ZDB-GENE-041014-92	si:dkey-88n24.8 [Source:ZFIN;Acc:ZDB-GENE-041014-92]
ENSDARG00000012234	psme3	https://zfin.org/ZDB-GENE-991110-19	proteasome activator subunit 3 [Source:ZFIN;Acc:ZDB-GENE-991110-19]
ENSDARG00000094693	si:dkey-220k22.3	https://zfin.org/ZDB-GENE-060526-257	si:dkey-220k22.3 [Source:ZFIN;Acc:ZDB-GENE-060526-257]
ENSDARG00000027599	fam221a	https://zfin.org/ZDB-GENE-050320-27	"family with sequence similarity 221, member A [Source:ZFIN;Acc:ZDB-GENE-050320-27]"
ENSDARG00000090473	si:ch211-269k10.5	https://zfin.org/ZDB-GENE-131121-638	si:ch211-269k10.5 [Source:ZFIN;Acc:ZDB-GENE-131121-638]
ENSDARG00000057013	cadm3	https://zfin.org/ZDB-GENE-060512-196	cell adhesion molecule 3 [Source:ZFIN;Acc:ZDB-GENE-060512-196]
ENSDARG00000097707	si:ch211-285i13.1	https://zfin.org/ZDB-GENE-131121-614	si:ch211-285i13.1 [Source:ZFIN;Acc:ZDB-GENE-131121-614]
ENSDARG00000097341	si:ch211-203h15.7	https://zfin.org/ZDB-GENE-131127-230	si:ch211-203h15.7 [Source:ZFIN;Acc:ZDB-GENE-131127-230]
ENSDARG00000028099	sh2d3ca	https://zfin.org/ZDB-GENE-080102-1	SH2 domain containing 3Ca [Source:ZFIN;Acc:ZDB-GENE-080102-1]
ENSDARG00000017014	ywhae2	https://zfin.org/ZDB-GENE-050306-44	"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon polypeptide 2 [Source:ZFIN;Acc:ZDB-GENE-050306-44]"
ENSDARG00000042752	si:ch211-282j17.11	https://zfin.org/ZDB-GENE-041210-284	si:ch211-282j17.11 [Source:ZFIN;Acc:ZDB-GENE-041210-284]
ENSDARG00000029885	rab41	https://zfin.org/ZDB-GENE-040426-2686	"RAB41, member RAS oncogene family [Source:ZFIN;Acc:ZDB-GENE-040426-2686]"
ENSDARG00000035221	zgc:110249	https://zfin.org/ZDB-GENE-050522-331	zgc:110249 [Source:ZFIN;Acc:ZDB-GENE-050522-331]
ENSDARG00000097103	zgc:165555	https://zfin.org/ZDB-GENE-070424-79	zgc:165555 [Source:ZFIN;Acc:ZDB-GENE-070620-17]
ENSDARG00000011863	ptk7a	https://zfin.org/ZDB-GENE-050522-216	protein tyrosine kinase 7a [Source:ZFIN;Acc:ZDB-GENE-050522-216]
ENSDARG00000012534	slc6a6a	https://zfin.org/ZDB-GENE-081104-1	"solute carrier family 6 (neurotransmitter transporter), member 6a [Source:ZFIN;Acc:ZDB-GENE-081104-1]"
ENSDARG00000098443	zfand6	https://zfin.org/ZDB-GENE-030131-8405	"zinc finger, AN1-type domain 6 [Source:ZFIN;Acc:ZDB-GENE-030131-8405]"
ENSDARG00000070229	zgc:158258	https://zfin.org/ZDB-GENE-070112-2272	zgc:158258 [Source:ZFIN;Acc:ZDB-GENE-070112-2272]
ENSDARG00000092546	pdap1a	https://zfin.org/ZDB-GENE-030131-1693	pdgfa associated protein 1a [Source:ZFIN;Acc:ZDB-GENE-030131-1693]
ENSDARG00000074481	ulk1b	https://zfin.org/ZDB-GENE-071203-2	unc-51 like autophagy activating kinase 1 [Source:ZFIN;Acc:ZDB-GENE-071203-2]
ENSDARG00000103428	ogdhb	https://zfin.org/ZDB-GENE-090311-8	oxoglutarate (alpha-ketoglutarate) dehydrogenase b (lipoamide) [Source:ZFIN;Acc:ZDB-GENE-090311-8]
ENSDARG00000067920	rab8a	https://zfin.org/ZDB-GENE-070424-36	"RAB8A, member RAS oncogene family [Source:ZFIN;Acc:ZDB-GENE-070424-36]"
ENSDARG00000070851	si:dkey-88n24.6	https://zfin.org/ZDB-GENE-041014-88	si:dkey-88n24.6 [Source:ZFIN;Acc:ZDB-GENE-041014-88]
ENSDARG00000091031	si:ch211-153a8.4	https://zfin.org/ZDB-GENE-030131-6830	si:ch211-153a8.4 [Source:ZFIN;Acc:ZDB-GENE-030131-6830]
ENSDARG00000018263	pdia2	https://zfin.org/ZDB-GENE-040426-705	"protein disulfide isomerase family A, member 2 [Source:ZFIN;Acc:ZDB-GENE-040426-705]"
ENSDARG00000069147	pex11b	https://zfin.org/ZDB-GENE-060825-289	peroxisomal biogenesis factor 11 beta [Source:ZFIN;Acc:ZDB-GENE-060825-289]
ENSDARG00000095989	si:dkey-25i10.5p	https://zfin.org/	
ENSDARG00000102035	SLC52A2	https://zfin.org/ZDB-GENE-030131-2552	zgc:109744 [Source:ZFIN;Acc:ZDB-GENE-050809-146]
ENSDARG00000032324	epb41l5	https://zfin.org/ZDB-GENE-030616-450	erythrocyte membrane protein band 4.1 like 5 [Source:ZFIN;Acc:ZDB-GENE-030616-450]
ENSDARG00000092355	senp7a	https://zfin.org/ZDB-GENE-070912-344	SUMO1/sentrin specific peptidase 7a [Source:ZFIN;Acc:ZDB-GENE-070912-344]
ENSDARG00000105367	si:dkey-88n24.11	https://zfin.org/ZDB-GENE-160113-7	si:dkey-88n24.11 [Source:ZFIN;Acc:ZDB-GENE-160113-7]
ENSDARG00000090676	si:ch211-166i24.1	https://zfin.org/ZDB-GENE-091204-396	si:ch211-166i24.1 [Source:ZFIN;Acc:ZDB-GENE-091204-396]
ENSDARG00000006350	nkx1.2la	https://zfin.org/ZDB-GENE-040615-1	"NK1 transcription factor related 2-like,a [Source:ZFIN;Acc:ZDB-GENE-040615-1]"
ENSDARG00000056678	trim47	https://zfin.org/ZDB-GENE-040426-1000	tripartite motif containing 47 [Source:ZFIN;Acc:ZDB-GENE-040426-1000]
ENSDARG00000100559	tor2a	https://zfin.org/ZDB-GENE-050913-60	"torsin family 2, member A [Source:ZFIN;Acc:ZDB-GENE-050913-60]"
ENSDARG00000093595	si:dkey-88n24.10	https://zfin.org/ZDB-GENE-070424-265	si:dkey-88n24.10 [Source:ZFIN;Acc:ZDB-GENE-070424-265]
ENSDARG00000036382	ponzr6	https://zfin.org/ZDB-GENE-081104-326	plac8 onzin related protein 6 [Source:ZFIN;Acc:ZDB-GENE-081104-326]
ENSDARG00000097847	si:ch211-269k10.4	https://zfin.org/ZDB-GENE-131121-414	si:ch211-269k10.4 [Source:ZFIN;Acc:ZDB-GENE-131121-414]
ENSDARG00000086182	znf985.1	https://zfin.org/ZDB-GENE-110914-127	zinc finger protein 985 [Source:ZFIN;Acc:ZDB-GENE-110914-127]
ENSDARG00000100105	impg2b	https://zfin.org/ZDB-GENE-081031-56	interphotoreceptor matrix proteoglycan 2b [Source:ZFIN;Acc:ZDB-GENE-081031-56]
ENSDARG00000092014	si:ch211-170i2.2	https://zfin.org/ZDB-GENE-090313-57	si:ch211-170i2.2 [Source:ZFIN;Acc:ZDB-GENE-090313-57]
ENSDARG00000060948	dync1i1	https://zfin.org/ZDB-GENE-061215-62	"dynein, cytoplasmic 1, intermediate chain 1 [Source:ZFIN;Acc:ZDB-GENE-061215-62]"
ENSDARG00000079105	mhc2dab	https://zfin.org/ZDB-GENE-030616-435	major histocompatibility complex class II DAB gene [Source:ZFIN;Acc:ZDB-GENE-980526-200]
ENSDARG00000078092	limd2	https://zfin.org/ZDB-GENE-120906-1	LIM domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-120906-1]
ENSDARG00000090286	serpina1	https://zfin.org/ZDB-GENE-030131-1421	"serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 1 [Source:ZFIN;Acc:ZDB-GENE-030131-1421]"
ENSDARG00000059534	si:ch211-146m13.3	https://zfin.org/ZDB-GENE-110408-64	si:ch211-146m13.3 [Source:ZFIN;Acc:ZDB-GENE-110408-64]
ENSDARG00000070800	zgc:109744	https://zfin.org/ZDB-GENE-050809-146	zgc:109744 [Source:ZFIN;Acc:ZDB-GENE-050809-146]
ENSDARG00000037307	gnpda1	https://zfin.org/ZDB-GENE-050417-417	glucosamine-6-phosphate deaminase 1 [Source:ZFIN;Acc:ZDB-GENE-050417-417]
ENSDARG00000104919	si:ch211-153b23.3	https://zfin.org/ZDB-GENE-141216-408	si:ch211-153b23.3 [Source:ZFIN;Acc:ZDB-GENE-141216-408]
ENSDARG00000098177	si:dkey-28i19.3	https://zfin.org/ZDB-GENE-110913-17	si:dkey-28i19.3 [Source:ZFIN;Acc:ZDB-GENE-110913-17]
ENSDARG00000097510	si:dkey-245f22.3	https://zfin.org/ZDB-GENE-131126-30	si:dkey-245f22.3 [Source:ZFIN;Acc:ZDB-GENE-131126-30]
ENSDARG00000094336	si:dkeyp-82a1.6	https://zfin.org/ZDB-GENE-081105-150	si:dkeyp-82a1.6 [Source:ZFIN;Acc:ZDB-GENE-081105-150]
ENSDARG00000100607	zbtb38	https://zfin.org/ZDB-GENE-091204-308	zinc finger and BTB domain containing 38 [Source:ZFIN;Acc:ZDB-GENE-091204-308]
ENSDARG00000092743	si:dkey-108k21.17	https://zfin.org/ZDB-GENE-131121-83	si:dkey-108k21.17 [Source:ZFIN;Acc:ZDB-GENE-131121-83]
ENSDARG00000092578	si:ch211-222e20.4	https://zfin.org/ZDB-GENE-091118-60	si:ch211-222e20.4 [Source:ZFIN;Acc:ZDB-GENE-091118-60]
ENSDARG00000100288	impg2b.1	https://zfin.org/ZDB-GENE-081031-56	interphotoreceptor matrix proteoglycan 2b [Source:ZFIN;Acc:ZDB-GENE-081031-56]
ENSDARG00000104468	si:dkeyp-107f9.4	https://zfin.org/ZDB-GENE-120709-91	si:dkeyp-107f9.4 [Source:ZFIN;Acc:ZDB-GENE-120709-91]
ENSDARG00000069192	zgc:163030	https://zfin.org/ZDB-GENE-060810-77	zgc:163030 [Source:ZFIN;Acc:ZDB-GENE-060810-77]
ENSDARG00000089958	si:dkey-88n24.9	https://zfin.org/ZDB-GENE-041014-86	si:dkey-88n24.9 [Source:ZFIN;Acc:ZDB-GENE-041014-86]
ENSDARG00000057706	si:ch211-137i24.10	https://zfin.org/ZDB-GENE-060526-34	si:ch211-137i24.10 [Source:ZFIN;Acc:ZDB-GENE-060526-34]
ENSDARG00000006120	tbx2b	https://zfin.org/ZDB-GENE-990726-27	T-box 2b [Source:ZFIN;Acc:ZDB-GENE-990726-27]
ENSDARG00000098546	olfcg6	https://zfin.org/ZDB-GENE-081029-9	"olfactory receptor C family, g6 [Source:ZFIN;Acc:ZDB-GENE-081029-9]"
ENSDARG00000100387	si:dkey-78o7.3	https://zfin.org/ZDB-GENE-120709-79	si:dkey-78o7.3 [Source:ZFIN;Acc:ZDB-GENE-120709-79]
ENSDARG00000027099	psmc4	https://zfin.org/ZDB-GENE-030131-5083	"proteasome 26S subunit, ATPase 4 [Source:ZFIN;Acc:ZDB-GENE-030131-5083]"
ENSDARG00000094688	si:dkey-21c19.4	https://zfin.org/ZDB-GENE-090313-239	si:dkey-21c19.4 [Source:ZFIN;Acc:ZDB-GENE-090313-239]
ENSDARG00000030236	tmem30aa	https://zfin.org/ZDB-GENE-040704-26	transmembrane protein 30Aa [Source:ZFIN;Acc:ZDB-GENE-040704-26]
ENSDARG00000086052	si:ch211-106k21.5	https://zfin.org/ZDB-GENE-070912-7	si:ch211-106k21.5 [Source:ZFIN;Acc:ZDB-GENE-070912-7]
ENSDARG00000008542	yod1	https://zfin.org/ZDB-GENE-050417-217	YOD1 deubiquitinase [Source:ZFIN;Acc:ZDB-GENE-050417-217]
ENSDARG00000032631	ltb4r	https://zfin.org/ZDB-GENE-070705-164	leukotriene B4 receptor [Source:ZFIN;Acc:ZDB-GENE-070705-164]
ENSDARG00000001498	skap1	https://zfin.org/ZDB-GENE-090721-1	src kinase associated phosphoprotein 1 [Source:ZFIN;Acc:ZDB-GENE-090721-1]
ENSDARG00000013837	spo11	https://zfin.org/ZDB-GENE-040426-1900	SPO11 meiotic protein covalently bound to DSB [Source:ZFIN;Acc:ZDB-GENE-040426-1900]
ENSDARG00000018681	saal1	https://zfin.org/ZDB-GENE-040426-725	serum amyloid A-like 1 [Source:ZFIN;Acc:ZDB-GENE-040426-725]
ENSDARG00000093367	si:ch1073-272j17.3	https://zfin.org/ZDB-GENE-100922-135	si:ch1073-272j17.3 [Source:ZFIN;Acc:ZDB-GENE-100922-135]
ENSDARG00000022160	ttc23	https://zfin.org/ZDB-GENE-050419-126	tetratricopeptide repeat domain 23 [Source:ZFIN;Acc:ZDB-GENE-050419-126]
ENSDARG00000102548	si:ch211-127b16.4	https://zfin.org/ZDB-GENE-131121-118	si:ch211-127b16.4 [Source:ZFIN;Acc:ZDB-GENE-131121-118]
ENSDARG00000059474	mlxip	https://zfin.org/ZDB-GENE-060526-8	MLX interacting protein [Source:ZFIN;Acc:ZDB-GENE-060526-8]
ENSDARG00000101719	pargl	https://zfin.org/ZDB-GENE-090313-286	"poly (ADP-ribose) glycohydrolase, like [Source:ZFIN;Acc:ZDB-GENE-090313-286]"
ENSDARG00000016656	mgme1	https://zfin.org/ZDB-GENE-041212-68	mitochondrial genome maintenance exonuclease 1 [Source:ZFIN;Acc:ZDB-GENE-041212-68]
